index,type,name,resident,streamed,parentStack
993,material,mc/mtl_gfl_g36c_volleyball_mat,868,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
994,material,mc/mtl_gfl_g36c_volleyball_mat_trans,1072,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
995,image,i_gfl_g36c_cf_m_socks_garter02_c,321,1419968,|mc/mtl_gfl_g36c_cf_m_socks_garter02|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
996,material,mc/mtl_gfl_g36c_cf_m_socks_garter02,1071,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
997,image,i_gfl_g36c_m_military_boots_c,230,742696,|mc/mtl_gfl_g36c_m_military_boots|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
998,material,mc/mtl_gfl_g36c_m_military_boots,882,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
999,image,i_gfl_g36c_acs_m_ai_tape_core_c,288,720896,|mc/mtl_gfl_g36c_acs_m_ai_tape_core|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1000,material,mc/mtl_gfl_g36c_acs_m_ai_tape_core,880,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1001,image,i_gfl_g36c_mf_m_accneckp02_c,645,0,|mc/mtl_gfl_g36c_mf_m_accneckp02|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1002,material,mc/mtl_gfl_g36c_mf_m_accneckp02,867,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1003,image,i_gfl_g36c_m18_d_c,171,196608,|mc/mtl_gfl_g36c_m18_d|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1004,material,mc/mtl_gfl_g36c_m18_d,861,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1005,image,i_gfl_g36c_acs_m_beruto_c,642,0,|mc/mtl_gfl_g36c_acs_m_beruto|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1006,material,mc/mtl_gfl_g36c_acs_m_beruto,870,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1007,material,mc/mtl_gfl_g36c_mf_m_primmaterial_7442,880,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1008,image,i_gfl_g36c_cf_m_top_usa_ciras_c,184,196608,|mc/mtl_gfl_g36c_cf_m_top_usa_ciras|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1009,material,mc/mtl_gfl_g36c_cf_m_top_usa_ciras,880,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1010,image,i_gfl_g36c_cf_m_top_chestrig_mk3_c,291,196608,|mc/mtl_gfl_g36c_cf_m_top_chestrig_mk3|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1011,material,mc/mtl_gfl_g36c_cf_m_top_chestrig_mk3,877,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1012,image,i_gfl_g36c_acs_m_belt_skirt08_c,296,371376,|mc/mtl_gfl_g36c_acs_m_belt_skirt08|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1013,material,mc/mtl_gfl_g36c_acs_m_belt_skirt08,880,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1014,image,i_gfl_g36c_mf_m_primmaterial_10972_c,645,0,|mc/mtl_gfl_g36c_mf_m_primmaterial_10972|material|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1015,material,mc/mtl_gfl_g36c_mf_m_primmaterial_10972,875,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1016,image,i_gfl_m4a1_v2_pl4000_equipment_c,185,742736,|mc/mtl_gfl_m4a1_v2_pl4000_equipment|material|t7_gfl_an94_body_mp|xmodel|pbt_gfl_body_an94|playerbodystyle|pbt_zm_nikolai|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1017,material,mc/mtl_gfl_g36c_pl4000_equipment007,879,0,|t7_gfl_g36c_body_mp|xmodel|pbt_gfl_body_g36c|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1018,xmodelmesh,t7_gfl_g36c_fb_lod12d8e2ff,4512,3387624,|t7_gfl_g36c_fb|xmodel|zone_source/core_mod.zone|csv
1019,xmodelmesh,t7_gfl_g36c_fbe7beb380,4976,6935936,|t7_gfl_g36c_fb|xmodel|zone_source/core_mod.zone|csv
1020,xmodel,t7_gfl_g36c_fb,12108,0,|zone_source/core_mod.zone|csv
1021,image,i_gfl_negev_body_c,275,752024,|mc/mtl_gfl_negev_body|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1022,material,mc/mtl_gfl_negev_body,865,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1023,image,i_gfl_negev_cf_m_hair_b_01_00_c,288,720896,|mc/mtl_gfl_negev_cf_m_hair_b_01_00|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1024,material,mc/mtl_gfl_negev_cf_m_hair_b_01_00,880,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1025,image,i_gfl_negev_cf_m_hair_b_06_00_c,288,720896,|mc/mtl_gfl_negev_cf_m_hair_b_06_00|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1026,material,mc/mtl_gfl_negev_cf_m_hair_b_06_00,880,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1027,image,i_gfl_negev_cf_m_ahoge04_c,283,720896,|mc/mtl_gfl_negev_cf_m_ahoge04|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1028,material,mc/mtl_gfl_negev_cf_m_ahoge04,869,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1029,image,i_gfl_negev_cf_m_hair_f_106_00_c,289,720896,|mc/mtl_gfl_negev_cf_m_hair_f_106_00|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1030,material,mc/mtl_gfl_negev_cf_m_hair_f_106_00,879,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1031,image,i_gfl_negev_m_acs_hair_004_c,285,720896,|mc/mtl_gfl_negev_m_acs_hair_004|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1032,material,mc/mtl_gfl_negev_m_acs_hair_004,867,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1033,image,i_gfl_negev_cf_m_hair_f_117_00_c,289,720896,|mc/mtl_gfl_negev_cf_m_hair_f_117_00|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1034,material,mc/mtl_gfl_negev_cf_m_hair_f_117_00,879,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1035,image,i_gfl_negev_cf_m_hair_f_116_00_i_c,291,720896,|mc/mtl_gfl_negev_cf_m_hair_f_116_00_i|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1036,material,mc/mtl_gfl_negev_cf_m_hair_f_116_00_i,877,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1037,image,i_gfl_negev_cf_m_hair_f_46_c,285,720896,|mc/mtl_gfl_negev_cf_m_hair_f_46|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1038,material,mc/mtl_gfl_negev_cf_m_hair_f_46,867,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1039,image,i_gfl_negev_cf_m_hair_f_02_c,285,65536,|mc/mtl_gfl_negev_cf_m_hair_f_02|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1040,material,mc/mtl_gfl_negev_cf_m_hair_f_02,867,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1041,image,i_gfl_negev_cf_m_hair_b_24_01_i_c,290,196608,|mc/mtl_gfl_negev_cf_m_hair_b_24_01_i|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1042,material,mc/mtl_gfl_negev_cf_m_hair_b_24_01_i,878,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1043,image,i_gfl_negev_cf_m_hair_b_ribon_24_00_i_c,472,0,|mc/mtl_gfl_negev_cf_m_hair_b_ribon_24_00_i|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1044,material,mc/mtl_gfl_negev_cf_m_hair_b_ribon_24_00_i,872,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1045,image,i_gfl_negev_cf_m_hair_b_02_00_c,112,720896,|mc/mtl_gfl_negev_cf_m_hair_b_02_00|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1046,material,mc/mtl_gfl_negev_cf_m_hair_b_02_00,880,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1047,image,i_gfl_negev_face_c,275,720896,|mc/mtl_gfl_negev_face|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1048,material,mc/mtl_gfl_negev_face,861,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1049,image,i_gfl_negev_eyebrows_c,287,371384,|mc/mtl_gfl_negev_eyebrows|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1050,material,mc/mtl_gfl_negev_eyebrows,1049,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1051,image,i_gfl_negev_eyeline_up_c,281,393216,|mc/mtl_gfl_negev_eyeline_up|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1052,material,mc/mtl_gfl_negev_eyeline_up,1063,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1053,image,i_gfl_negev_eyewhites_c,280,393216,|mc/mtl_gfl_negev_eyewhites|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1054,material,mc/mtl_gfl_negev_eyewhites,856,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1055,image,i_gfl_negev_eyel_c,275,393216,|mc/mtl_gfl_negev_eyel|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1056,material,mc/mtl_gfl_negev_eyel,1053,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1057,image,i_gfl_negev_eyer_c,275,393216,|mc/mtl_gfl_negev_eyer|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1058,material,mc/mtl_gfl_negev_eyer,1053,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1059,image,i_gfl_negev_cf_m_top_inner01_c,279,742728,|mc/mtl_gfl_negev_cf_m_top_inner01|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1060,material,mc/mtl_gfl_negev_cf_m_top_inner01,881,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1061,image,i_gfl_negev_cf_m_top_jacket06_c,296,5614264,|mc/mtl_gfl_negev_cf_m_top_jacket06_trans|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1062,material,mc/mtl_gfl_negev_cf_m_top_jacket06,880,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1063,image,i_gfl_negev_cf_m_top_deco01_c,454,0,|mc/mtl_gfl_negev_cf_m_top_deco01|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1064,material,mc/mtl_gfl_negev_cf_m_top_deco01,882,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1065,image,i_gfl_negev_cf_m_bot_skirt02_c,111,742728,|mc/mtl_gfl_negev_cf_m_bot_skirt02|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1066,material,mc/mtl_gfl_negev_cf_m_bot_skirt02,881,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1067,image,i_gfl_negev_cf_m_glove_short_c,287,720896,|mc/mtl_gfl_negev_cf_m_glove_short|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1068,material,mc/mtl_gfl_negev_cf_m_glove_short,881,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1069,image,i_gfl_negev_cf_m_panst_01_c,292,371376,|mc/mtl_gfl_negev_cf_m_panst_01|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1070,material,mc/mtl_gfl_negev_cf_m_panst_01,868,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1071,image,i_gfl_negev_cf_m_shoes_manken_c,280,742736,|mc/mtl_gfl_negev_cf_m_shoes_manken|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1072,material,mc/mtl_gfl_negev_cf_m_shoes_manken,880,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1073,image,i_gfl_negev_mf_m_primmaterial_3240_c,301,1419960,|mc/mtl_gfl_negev_mf_m_primmaterial_3240|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1074,material,mc/mtl_gfl_negev_mf_m_primmaterial_3240,1067,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1075,image,i_gfl_negev_acs_legl_cheerring_c,281,218440,|mc/mtl_gfl_negev_acs_legl_cheerring|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1076,material,mc/mtl_gfl_negev_acs_legl_cheerring,879,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1077,image,i_gfl_negev_acs_m_belt_skirt08_c,289,720896,|mc/mtl_gfl_negev_acs_m_belt_skirt08|material|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1078,material,mc/mtl_gfl_negev_acs_m_belt_skirt08,879,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1079,material,mc/mtl_gfl_negev_mf_m_primmaterial,880,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1080,image,i_gfl_negev_acs_m_ribbon_big_c,295,371376,|mc/mtl_gfl_negev_acs_m_ribbon_big|material|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1081,material,mc/mtl_gfl_negev_acs_m_ribbon_big,881,0,|t7_gfl_negev_fb_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1082,material,mc/mtl_gfl_negev_cf_m_top_jacket06_trans,1072,0,|t7_gfl_negev_body_mp|xmodel|pbt_gfl_body_negev|playerbodystyle|pbt_gfl_negev|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1083,xmodelmesh,t7_gfl_negev_fb_lod11e8d1c10,4032,3780072,|t7_gfl_negev_fb|xmodel|zone_source/core_mod.zone|csv
1084,xmodelmesh,t7_gfl_negev_fbc7d92efc,4448,7311824,|t7_gfl_negev_fb|xmodel|zone_source/core_mod.zone|csv
1085,xmodel,t7_gfl_negev_fb,6720,0,|zone_source/core_mod.zone|csv
1086,image,i_gfl_mishty_slg_cloth1_uber_c,55,2823576,|mc/mtl_gfl_mishty_slg_cloth1_uber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1087,image,i_gfl_mishty_slg_cloth1_uber_n,295,5614264,|mc/mtl_gfl_mishty_slg_cloth1_uber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1088,image,i_gfl_mishty_slg_cloth1_uber_g,279,2839880,|mc/mtl_gfl_mishty_slg_cloth1_uber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1089,image,i_gfl_mishty_slg_cloth1_uber_s,287,720896,|mc/mtl_gfl_mishty_slg_cloth1_uber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1090,material,mc/mtl_gfl_mishty_slg_cloth1_uber,1396,0,|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1091,image,i_gfl_mishty_slg_cloth2_uber_c,287,2818048,|mc/mtl_gfl_mishty_slg_skinuber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1092,image,i_gfl_mishty_slg_cloth2_uber_n,295,5614264,|mc/mtl_gfl_mishty_slg_skinuber|material|t7_gfl_mishty_body_mp|xmodel|pbt_gfl_body_g11|playerbodystyle|pbt_gfl_g11|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
