805,Tom Duong,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
806,Garrett Oshiro,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
807,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
808,QA Training Manager,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
809,Brian Carlson,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
810,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
811,QA Coordinator,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
812,Wayne Williams,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
813,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
814,Software Tester,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
815,Eric Roxas,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
816,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
817,Software Testers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
818, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
819,Alec Anderson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
820,Alejandro Arias-Camison,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
821,Tony-Ely Arrizon,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
822,Michael Ayoob,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
823,Edward Boning,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
824,Gustavo Briones,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
825,Jesse Brown,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
826,Shaun Bruce,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
827,Fernando Castro,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
828,Jonathan Chen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
829,Owen Cooper,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
830,Adam Craig,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
831,Adrian De Torres,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
832,Ronald DeGott,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
833,Francisco Delgadillo,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
834,Brian Dionne,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
835,Jonah Dok,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
836,Francis Dulguime,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
837,Jamison Dyke,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
838,Sam Enright,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
839,Anthony Fierros,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
840,Victor Flores,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
841,Rodolfo Garcia,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
842,Sean Gavin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
843,Tyler Gilbert,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
844,Martin Gonzalez,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
845,Rodrigo Gonzalez,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
846,Hunter Goodin,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
847,Pierce Gordon,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
848,Nicholas Graham,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
849,Tom Handy,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
850,Michael Hargwood-Curry,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
851,James Harper,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
852,Davrick Hayes,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
853,Jake Houston,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
854,Wilson Huang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
855,Caleb Jensen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
856,Andrew Jones,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
857,Leo Kaliski,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
858,Weston Kim,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
859,Kory Krasnasky,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
860,Jeffery Kwon,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
861,John Law,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
862,Kevin LeBlanc,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
863,Hyman Lewis,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
864,Benjamin Lieu,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
865,Davon Lincoln,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
866,Moises Lopez,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
867,Rajeev Maharaj,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
868,Jason Manansala,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
869,Brandon Mancilla,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
870,Sergio Mata,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
871,Timothy McKinney,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
872,Andy Milenovic,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
873,Alan Morales,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
874,Daniel Moran,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
875,Ignacio Moroyoqui,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
876,Daniel Morton,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
877,Michael Muñoz,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
878,Jay Nelson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
879,Robert Newman,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
880,Tuan Nguyen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
881,Damien Nichols,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
882,Alain Flores Norte,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
883,Michael Olexiewicz,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
884,Paul Parker,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
885,Edwin Payen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
886,Jonathan Pendergrass,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
887,Ted Pereira,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
888,Justin Porras,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
889,Nicholas Rado,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
890,Morris Ramsey,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
891,Daniel Simoneit,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
892,Phillip Sin,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
893,Cameron Smith,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
894,Marvin Supan,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
895,Justin Tanaka,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
896,David Tapia,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
897,Davis Tran,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
898,Torrance Trotter,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
899,Dante West,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
900,Nicolas Wibawanto,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
901,Tyler Wissler,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
902,Will Zattára,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
903, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
904,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
905,Additional QA Support,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
906,Tristen Sakurada,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
907,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
908,Special Thanks,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
909, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
910,Timothy Brassfield,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
911,Aaron DiFabrizio,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
912,Vincent Ferro,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
913,Joe Garcia,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
914,Mark Grayson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
915,Adam N. Hayes,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
916,Omar Jimenez,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
917,Johnny Lam,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
918,Jonathan Lee,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
919,Joycelyn Minor,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
920,Cody Miracle,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
921,Nestor Murillo,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
922,Jordan Norton,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
923,Benjamin O'Brien,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
924,Britni Puccio,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
925,Jarryd Vanzyl,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
926,Manfred Vargas,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
927,Amir Wahab,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
928, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
929,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
930,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
931,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
932,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
933,RAVEN,1028,-1,175,1,320,210,0,15,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_BOLD
934, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
935,Studio Head,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
936,Brian Raffel,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
937,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
938,Senior Project Leads,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
939,Eric Biessman,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
940,Dan Vondrak,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
941, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
942,Executive Producer ,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
943,Ryan Burnett ,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
944,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
945,Producers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
946,Keith Matejka,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
947,Charles Weiss,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
948,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
949,Associate Producers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
950,Bob Love,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
951,Eric Willes,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
952,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
953, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
954,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
955, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
956,Senior Director,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
957,Dwight Luetscher,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
958,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
959,Lead Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
960,Dan Edwards,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
961,Eric McDaniel,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
962,Simon Parkinson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
963,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
964,Senior Engineers,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
965, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
966,Andre Beardsley-Dusette,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
967,Ste Cork,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
968,Ryan Danz,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
969,Daniel Fetter,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
970,Ryan Hummer,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
971,Andy Olson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
972,Brian White,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
973, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
974, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
975,Senior UX Designer,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
976,Wayne Koenig,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
977,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
978, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
979,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
980, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
981,Art Director,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
982,Charles Morrow,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
983, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
984,Studio Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
985,Jeremy Blumel,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
986,Joe Koberstein,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
987,Isaac Owens,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
988, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
989,Lead Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
990,Ryan Butts,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
991,David Hauptman,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
992,Thomas Hamilton,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
993, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
994,Senior Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
995, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
996,Mike Button,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
997,William Carani,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
998,Michael Gilardi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
999,Jonathan Graham,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1000,Geoff Hill,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1001,Stephen Jenkins,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1002,Ioannis Karathomas,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1003,Murray Kraft,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1004,Gina Lohman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1005,Graden McCool,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1006,Alberto Noti,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1007,Salar Saleh,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1008,Reymundo Sierra,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1009,Eric Spray,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1010,Eric Widner,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1011, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1012,,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1013,Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1014, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1015,Jorge Corona,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1016,Christopher Hartmann,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1017,Ethan Hiley,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1018,Nathaniel Jorgenson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1019,Alex Kreeger,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1020,Derek Larson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1021,William Petrosky,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1022,Christina Seaman,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1023,Emily Sherman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1024,Curt Smith,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1025,Justin Superty,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1026,Joshua Terry,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1027,Liz Tiran,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1028,Caleb Tomplait,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1029, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1030, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1031,Associate Artists,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1032, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1033,Terry Barnett,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1034,Nicholas Dariano,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1035,Susan DeVenero,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1036,Ryne Petersen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1037,Katie Sabin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1038, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1039,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1040, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1041,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1042, ,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1043,Animation Director,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1044,Martin McBain,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1045, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1046,Lead Animators,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1047,Eric Schlautman,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1048, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1049,Senior Animators,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1050, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1051,Austin Baker,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1052,Jim Christopher,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1053,David Gulisano,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1054,Jason Holt,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1055,John Sinclair,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1056,Kyle Stephens,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1057,Nicholas Stevenson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1058,Ted Thelen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1059,Tim Uttech,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1060,Caleb Zart,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1061, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1062, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1063,Animator,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1064,Brooke Stampfli,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1065, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1066,Motion Capture Performance Manager,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1067,Jeff Skubal,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1068, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
1069,Associate Animators,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1070,Jonathan Strong,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1071,Dan Tafaro,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1072,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1073,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1074,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1075,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
