a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,q16,r17,s18,t19,u20,v21,w22,x23,y24,
394,0,10,global,destroy_ai_scorestreak_coldblooded,CHALLENGE_PERK_2_DESTROY_AI_SCORESTREAK_COLDBLOODED,500,,,,,,,,1,,perks2,,,,,,,,,
395,1,25,global,destroy_ai_scorestreak_coldblooded,CHALLENGE_PERK_2_DESTROY_AI_SCORESTREAK_COLDBLOODED,1000,,,,,,,,1,,perks2,,,,,,,,,
396,2,50,global,destroy_ai_scorestreak_coldblooded,CHALLENGE_PERK_2_DESTROY_AI_SCORESTREAK_COLDBLOODED,2500,,,,,,,,1,,perks2,,,,,,,,,
397,3,75,global,destroy_ai_scorestreak_coldblooded,CHALLENGE_PERK_2_DESTROY_AI_SCORESTREAK_COLDBLOODED,5000,,,,,,,,1,,perks2,,,,,,,,,
398,4,100,global,destroy_ai_scorestreak_coldblooded,CHALLENGE_PERK_2_DESTROY_AI_SCORESTREAK_COLDBLOODED,7500,,,,mastery_perk_2,,EM_BACK_PERKS2_destroy_ai_scorestreak_coldblooded,,1,,perks2,,,,,,,,,
399,0,10,global,kills_counteruav_emp_hardline,CHALLENGE_PERK_2_KILLS_COUTERUAV_EMP_HARDLINE,500,,,,,,,,1,,perks2,,,,,,,,,
400,1,25,global,kills_counteruav_emp_hardline,CHALLENGE_PERK_2_KILLS_COUTERUAV_EMP_HARDLINE,1000,,,,,,,,1,,perks2,,,,,,,,,
401,2,50,global,kills_counteruav_emp_hardline,CHALLENGE_PERK_2_KILLS_COUTERUAV_EMP_HARDLINE,2500,,,,,,,,1,,perks2,,,,,,,,,
402,3,75,global,kills_counteruav_emp_hardline,CHALLENGE_PERK_2_KILLS_COUTERUAV_EMP_HARDLINE,5000,,,,,,,,1,,perks2,,,,,,,,,
403,4,100,global,kills_counteruav_emp_hardline,CHALLENGE_PERK_2_KILLS_COUTERUAV_EMP_HARDLINE,7500,,,,mastery_perk_2,,EM_BACK_PERKS2_kills_counteruav_emp_hardline,,1,,perks2,,,,,,,,,
404,0,25,global,kill_after_resupply,CHALLENGE_PERK_2_KILLS_AFTER_RESUPPLY,500,,,,,,,,1,,perks2,,,,,,,,,
405,1,50,global,kill_after_resupply,CHALLENGE_PERK_2_KILLS_AFTER_RESUPPLY,1000,,,,,,,,1,,perks2,,,,,,,,,
406,2,100,global,kill_after_resupply,CHALLENGE_PERK_2_KILLS_AFTER_RESUPPLY,2500,,,,,,,,1,,perks2,,,,,,,,,
407,3,150,global,kill_after_resupply,CHALLENGE_PERK_2_KILLS_AFTER_RESUPPLY,5000,,,,,,,,1,,perks2,,,,,,,,,
408,4,200,global,kill_after_resupply,CHALLENGE_PERK_2_KILLS_AFTER_RESUPPLY,7500,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_after_resupply,,1,,perks2,,,,,,,,,
409,0,10,global,kills_after_sprint_fasthands,CHALLENGE_PERK_2_KILLS_AFTER_SPRINT_FASTHANDS,500,,,,,,,,1,,perks2,,,,,,,,,
410,1,25,global,kills_after_sprint_fasthands,CHALLENGE_PERK_2_KILLS_AFTER_SPRINT_FASTHANDS,1000,,,,,,,,1,,perks2,,,,,,,,,
411,2,50,global,kills_after_sprint_fasthands,CHALLENGE_PERK_2_KILLS_AFTER_SPRINT_FASTHANDS,2500,,,,,,,,1,,perks2,,,,,,,,,
412,3,75,global,kills_after_sprint_fasthands,CHALLENGE_PERK_2_KILLS_AFTER_SPRINT_FASTHANDS,5000,,,,,,,,1,,perks2,,,,,,,,,
413,4,100,global,kills_after_sprint_fasthands,CHALLENGE_PERK_2_KILLS_AFTER_SPRINT_FASTHANDS,7500,,,,mastery_perk_2,,EM_BACK_PERKS2_kills_after_sprint_fasthands,,1,,perks2,,,,,,,,,
414,0,25,global,kill_detect_tracker,CHALLENGE_PERK_2_KILL_DETECT_TRACKER,500,,,,,,,,1,,perks2,,,,,,,,,
415,1,50,global,kill_detect_tracker,CHALLENGE_PERK_2_KILL_DETECT_TRACKER,1000,,,,,,,,1,,perks2,,,,,,,,,
416,2,100,global,kill_detect_tracker,CHALLENGE_PERK_2_KILL_DETECT_TRACKER,2500,,,,,,,,1,,perks2,,,,,,,,,
417,3,150,global,kill_detect_tracker,CHALLENGE_PERK_2_KILL_DETECT_TRACKER,5000,,,,,,,,1,,perks2,,,,,,,,,
418,4,200,global,kill_detect_tracker,CHALLENGE_PERK_2_KILL_DETECT_TRACKER,7500,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_detect_tracker,,1,,perks2,,,,,,,,,
419,0,25,global,earn_scorestreak_anteup,CHALLENGE_PERK_2_EARN_SCORESTREAK_ANTEUP,500,,,,,,,,1,,perks2,,,,,,,,,
420,1,50,global,earn_scorestreak_anteup,CHALLENGE_PERK_2_EARN_SCORESTREAK_ANTEUP,1000,,,,,,,,1,,perks2,,,,,,,,,
421,2,100,global,earn_scorestreak_anteup,CHALLENGE_PERK_2_EARN_SCORESTREAK_ANTEUP,2500,,,,,,,,1,,perks2,,,,,,,,,
422,3,150,global,earn_scorestreak_anteup,CHALLENGE_PERK_2_EARN_SCORESTREAK_ANTEUP,5000,,,,,,,,1,,perks2,,,,,,,,,
423,4,200,global,earn_scorestreak_anteup,CHALLENGE_PERK_2_EARN_SCORESTREAK_ANTEUP,7500,,,,,,EM_BACK_PERKS2_earn_scorestreak_anteup,,1,,perks2,,,,,,,,,
424,0,10,global,earn_5_scorestreaks_anteup,CHALLENGE_PERK_2_EARN_5_SCORESTREAK_ANTEUP,750,,,,mastery_perk_2,,EM_BACK_PERKS2_earn_5_scorestreaks_anteup,,1,,perks2,,,,,,,,,
425,0,25,global,kill_scavenger_tracker_resupply,CHALLENGE_PERK_2_KILL_SCAVENGER_TRACKER_RESUPPLY,750,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_scavenger_tracker_resupply,,1,,perks2,,,,,,,,,
426,0,25,global,kill_hardwired_coldblooded,CHALLENGE_PERK_2_KILL_HARDWIRED_COLDBLOODED,750,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_hardwired_coldblooded,,1,,perks2,,,,,,,,,
427,0,25,global,kill_anteup_overclock_scorestreak_specialist,CHALLENGE_PERK_2_KILL_ANTEUP_OVERCLOCK_SCORESTREAK_SPECIALIST,750,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_anteup_overclock_scorestreak_specialist,,1,,perks2,,,,,,,,,
428,0,50,global,kill_fasthands_gungho_sprint,CHALLENGE_PERK_2_KILL_FASTHANDS_GUNGHO_SPRINT,750,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_fasthands_gungho_sprint,,1,,perks2,,,,,,,,,
429,0,50,global,kill_tracker_sixthsense,CHALLENGE_PERK_2_KILL_TRACKER_SIXTHSENSE,750,,,,mastery_perk_2,,EM_BACK_PERKS2_kill_tracker_sixthsense,,1,,perks2,,,,,,,,,
430,0,12,global,mastery_perk_2,CHALLENGE_MASTERY_PERK_2,5000,,,,completed_all_challenges,,EM_BACK_PERKS2_master,,1,,perks2,,1,,1,,,,,
431,0,25,global,kill_hip_gung_ho,CHALLENGE_PERK_3_KILL_HIP_GUNG_HO,500,,,,,,,,1,,perks3,,,,,,,,,
432,1,50,global,kill_hip_gung_ho,CHALLENGE_PERK_3_KILL_HIP_GUNG_HO,1000,,,,,,,,1,,perks3,,,,,,,,,
433,2,100,global,kill_hip_gung_ho,CHALLENGE_PERK_3_KILL_HIP_GUNG_HO,2500,,,,,,,,1,,perks3,,,,,,,,,
434,3,150,global,kill_hip_gung_ho,CHALLENGE_PERK_3_KILL_HIP_GUNG_HO,5000,,,,,,,,1,,perks3,,,,,,,,,
435,4,200,global,kill_hip_gung_ho,CHALLENGE_PERK_3_KILL_HIP_GUNG_HO,7500,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_hip_gung_ho,,1,,perks3,,,,,,,,,
436,0,25,global,kill_blast_doublejump,CHALLENGE_PERK_3_KILL_BLAST_DOUBLEJUMP,500,,,,,,,,1,,perks3,,,,,,,,,
437,1,50,global,kill_blast_doublejump,CHALLENGE_PERK_3_KILL_BLAST_DOUBLEJUMP,1000,,,,,,,,1,,perks3,,,,,,,,,
438,2,100,global,kill_blast_doublejump,CHALLENGE_PERK_3_KILL_BLAST_DOUBLEJUMP,2500,,,,,,,,1,,perks3,,,,,,,,,
439,3,150,global,kill_blast_doublejump,CHALLENGE_PERK_3_KILL_BLAST_DOUBLEJUMP,5000,,,,,,,,1,,perks3,,,,,,,,,
440,4,200,global,kill_blast_doublejump,CHALLENGE_PERK_3_KILL_BLAST_DOUBLEJUMP,7500,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_blast_doublejump,,1,,perks3,,,,,,,,,
441,0,10,global,kill_awareness,CHALLENGE_PERK_3_KILL_AWARENESS,500,,,,,,,,1,,perks3,,,,,,,,,
442,1,25,global,kill_awareness,CHALLENGE_PERK_3_KILL_AWARENESS,1000,,,,,,,,1,,perks3,,,,,,,,,
443,2,75,global,kill_awareness,CHALLENGE_PERK_3_KILL_AWARENESS,2500,,,,,,,,1,,perks3,,,,,,,,,
444,3,150,global,kill_awareness,CHALLENGE_PERK_3_KILL_AWARENESS,5000,,,,,,,,1,,perks3,,,,,,,,,
445,4,300,global,kill_awareness,CHALLENGE_PERK_3_KILL_AWARENESS,7500,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_awareness,,1,,perks3,,,,,,,,,
446,0,10,global,kill_stunned_tacmask,CHALLENGE_PERK_3_KILL_STUNNED_TACMASK,500,,,,,,,,1,,perks3,,,,,,,,,
447,1,25,global,kill_stunned_tacmask,CHALLENGE_PERK_3_KILL_STUNNED_TACMASK,1000,,,,,,,,1,,perks3,,,,,,,,,
448,2,50,global,kill_stunned_tacmask,CHALLENGE_PERK_3_KILL_STUNNED_TACMASK,2500,,,,,,,,1,,perks3,,,,,,,,,
449,3,75,global,kill_stunned_tacmask,CHALLENGE_PERK_3_KILL_STUNNED_TACMASK,5000,,,,,,,,1,,perks3,,,,,,,,,
450,4,100,global,kill_stunned_tacmask,CHALLENGE_PERK_3_KILL_STUNNED_TACMASK,7500,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_stunned_tacmask,,1,,perks3,,,,,,,,,
451,0,10,global,destroy_equipment_engineer,CHALLENGE_PERK_3_DESTROY_EQUIPMENT_ENGINEER,500,,,,,,,,1,,perks3,,,,,,,,,
452,1,25,global,destroy_equipment_engineer,CHALLENGE_PERK_3_DESTROY_EQUIPMENT_ENGINEER,1000,,,,,,,,1,,perks3,,,,,,,,,
453,2,50,global,destroy_equipment_engineer,CHALLENGE_PERK_3_DESTROY_EQUIPMENT_ENGINEER,2500,,,,,,,,1,,perks3,,,,,,,,,
454,3,75,global,destroy_equipment_engineer,CHALLENGE_PERK_3_DESTROY_EQUIPMENT_ENGINEER,5000,,,,,,,,1,,perks3,,,,,,,,,
455,4,100,global,destroy_equipment_engineer,CHALLENGE_PERK_3_DESTROY_EQUIPMENT_ENGINEER,7500,,,,mastery_perk_3,,EM_BACK_PERKS3_destroy_equipment_engineer,,1,,perks3,,,,,,,,,
456,0,10,global,kill_dead_silence,CHALLENGE_PERK_3_KILL_DEAD_SILENCE,500,,,,,,,,1,,perks3,,,,,,,,,
457,1,25,global,kill_dead_silence,CHALLENGE_PERK_3_KILL_DEAD_SILENCE,1000,,,,,,,,1,,perks3,,,,,,,,,
458,2,75,global,kill_dead_silence,CHALLENGE_PERK_3_KILL_DEAD_SILENCE,2500,,,,,,,,1,,perks3,,,,,,,,,
459,3,150,global,kill_dead_silence,CHALLENGE_PERK_3_KILL_DEAD_SILENCE,5000,,,,,,,,1,,perks3,,,,,,,,,
460,4,300,global,kill_dead_silence,CHALLENGE_PERK_3_KILL_DEAD_SILENCE,7500,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_dead_silence,,1,,perks3,,,,,,,,,
461,0,5,global,kill_booby_trap_engineer,CHALLENGE_PERK_3_KILL_BOOBY_TRAP_ENGINEER,750,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_booby_trap_engineer,,1,,perks3,,,,,,,,,
462,0,25,global,kill_close_deadsilence_awareness,CHALLENGE_PERK_3_KILL_CLOSE_DEADSILENCE_AWARENESS,750,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_close_deadsilence_awareness,,1,,perks3,,,,,,,,,
463,0,25,global,kill_close_blast_deadsilence,CHALLENGE_PERK_3_KILL_CLOSE_BLAST_DEADSILENCE,750,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_close_blast_deadsilence,,1,,perks3,,,,,,,,,
464,0,25,global,kill_sprint_stunned_gungho_tac,CHALLENGE_PERK_3_KILL_SPRINT_STUNNED_GUNGHO_TAC,750,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_sprint_stunned_gungho_tac,,1,,perks3,,,,,,,,,
465,0,10,global,kill_near_plant_engineer_hardwired,CHALLENGE_PERK_3_KILL_NEAR_PLANT_ENGINEER_HARDWIRED,750,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_near_plant_engineer_hardwired,,1,,perks3,,,,,,,,,
466,0,10,global,kill_doublejump_uav_engineer_hardwired,CHALLENGE_PERK_3_KILL_DOUBLEJUMP_UAV_ENGINEER_HARDWIRED,750,,,,mastery_perk_3,,EM_BACK_PERKS3_kill_doublejump_uav_engineer_hardwired,,1,,perks3,,,,,,,,,
467,0,12,global,mastery_perk_3,CHALLENGE_MASTERY_PERK_3,5000,,,,completed_all_challenges,,EM_BACK_PERKS3_master,,1,,perks3,,1,,1,,,,,
468,0,10,global,medal_end_enemy_specialist_weapon,CHALLENGE_KILLJOY_END_ENEMY_SPECIALIST_WEAPON,500,,,,,15,,,,,killjoys,,,,,,,,,
469,1,25,global,medal_end_enemy_specialist_weapon,CHALLENGE_KILLJOY_END_ENEMY_SPECIALIST_WEAPON,1000,,,,,15,,,,,killjoys,,,,,,,,,
470,2,50,global,medal_end_enemy_specialist_weapon,CHALLENGE_KILLJOY_END_ENEMY_SPECIALIST_WEAPON,2500,,,,,15,,,,,killjoys,,,,,,,,,
471,3,100,global,medal_end_enemy_specialist_weapon,CHALLENGE_KILLJOY_END_ENEMY_SPECIALIST_WEAPON,5000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_end_enemy_specialist_weapon,,,,killjoys,,,,,,,,,
472,0,10,global,end_enemy_specialist_ability_with_emp,CHALLENGE_KILLJOY_END_ENEMY_SPECIALIST_ABILITY_WITH_EMP,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_end_enemy_specialist_ability_with_emp,,,,killjoys,,,,,,,,,
473,0,10,global,medal_kill_enemy_that_pulsed_you,CHALLENGE_KILLJOY_KILL_ENEMY_THAT_PULSED_YOU,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_that_pulsed_you,,,,killjoys,,,,,,,,,
474,0,10,global,medal_kill_enemy_who_has_flashbacked,CHALLENGE_KILLJOY_KILL_ENEMY_WHO_HAS_FLASHBACKED,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_who_has_flashedback,,,,killjoys,,,,,,,,,
475,0,10,global,medal_end_enemy_psychosis,CHALLENGE_KILLJOY_END_ENEMY_PSYCHOSIS,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_end_enemy_psychosis,,,,killjoys,,,,,,,,,
476,0,10,global,medal_kill_enemy_who_is_speedbursting,CHALLENGE_KILLJOY_KILL_ENEMY_WHO_IS_SPEEDBURSTING,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_who_is_speedbursting,,,,killjoys,,,,,,,,,
477,0,10,global,medal_kill_enemy_who_is_using_focus,CHALLENGE_KILLJOY_KILL_ENEMY_WHO_IS_USING_FOCUS,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_who_is_using_focus,,,,killjoys,,,,,,,,,
478,0,10,global,medal_kill_enemy_who_has_powerarmor,CHALLENGE_KILLJOY_KILL_ENEMY_WHO_HAS_POWERARMOR,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_who_has_powerarmor,,,,killjoys,,,,,,,,,
479,0,10,global,medal_kill_enemy_that_heatwaved_you,CHALLENGE_KILLJOY_KILL_ENEMY_THAT_HEATWAVED_YOU,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_that_heatwaved_you,,,,killjoys,,,,,,,,,
480,0,10,global,medal_kill_enemy_that_used_resurrect,CHALLENGE_KILLJOY_KILL_ENEMY_USED_RESURRECT,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_used_resurrect,,,,killjoys,,,,,,,,,
481,0,10,global,medal_kill_enemy_that_is_using_optic_camo,CHALLENGE_KILLJOY_KILL_ENEMY_THAT_IS_USING_OPTIC_CAMO,1000,,,,mastery_specialist_killjoy,15,EM_BACK_KILLJOY_kill_enemy_that_is_using_optic_camo,,,,killjoys,,,,,,,,,
482,0,12,global,mastery_specialist_killjoy,CHALLENGE_MASTERY_KILLJOY,10000,,,,completed_all_challenges,15,EM_BACK_KILLJOY_master,,,,killjoys,,1,,1,,,,,
