a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,q16,r17,s18,t19,u20,v21,w22,x23,y24,
1203,0,3,global,bowie_knife_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_bowie,,,,,,,,,,,,
1204,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_mace_gold,,,melee_mace,,,,,,,,1,,,,
1205,0,1,global,melee_mace_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_mace_for_diamond,,,melee_mace,,,,,,,,,,,,
1206,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_mace_for_diamond,,,melee_mace,,,,,,,,,,,,
1207,0,1,global,melee_mace_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_mace_for_diamond,,,melee_mace,,,,,,,,,,,,
1208,0,1,global,melee_mace_for_diamond,CHALLENGE_EMPTY_STRING,0,1205,,,melee_mace_for_diamond,,,melee_mace,,,,,,,,,,,,
1209,0,3,global,melee_mace_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_mace,,,,,,,,,,,,
1210,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_fireaxe_gold,,,melee_fireaxe,,,,,,,,1,,,,
1211,0,1,global,melee_fireaxe_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_fireaxe_for_diamond,,,melee_fireaxe,,,,,,,,,,,,
1212,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_fireaxe_for_diamond,,,melee_fireaxe,,,,,,,,,,,,
1213,0,1,global,melee_fireaxe_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_fireaxe_for_diamond,,,melee_fireaxe,,,,,,,,,,,,
1214,0,1,global,melee_fireaxe_for_diamond,CHALLENGE_EMPTY_STRING,0,1211,,,melee_fireaxe_for_diamond,,,melee_fireaxe,,,,,,,,,,,,
1215,0,3,global,melee_fireaxe_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_fireaxe,,,,,,,,,,,,
1216,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,ar_famas_gold,,,ar_famas,,,,,,,,1,,,,
1217,0,1,global,ar_famas_gold,CHALLENGE_EMPTY_STRING,0,,,,ar_famas_for_diamond,,,ar_famas,,,,,,,,,,,,
1218,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,ar_famas_for_diamond,,,ar_famas,,,,,,,,,,,,
1219,0,1,global,ar_famas_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,ar_famas_for_diamond,,,ar_famas,,,,,,,,,,,,
1220,0,1,global,ar_famas_for_diamond,CHALLENGE_EMPTY_STRING,0,1217,,,ar_famas_for_diamond,,,ar_famas,,,,,,,,,,,,
1221,0,3,global,ar_famas_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_famas,,,,,,,,,,,,
1222,0,5,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,250,,,camo_jungletek,,,,launcher_multi,,,,,,,,,,,,
1223,1,10,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,500,,,camo_ash,,,,launcher_multi,,,,,,,,,,,,
1224,2,15,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,750,,,camo_flectarn,,,,launcher_multi,,,,,,,,,,,,
1225,3,20,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,1000,,,camo_heatstroke,,,,launcher_multi,,,,,,,,,,,,
1226,4,30,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,1500,,,camo_snowjob,,,,launcher_multi,,,,,,,,,,,,
1227,5,40,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,2000,,,camo_dante,,,,launcher_multi,,,,,,,,,,,,
1228,6,50,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,2500,,,camo_integer,,,,launcher_multi,,,,,,,,,,,,
1229,7,75,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,3500,,,camo_speed6,,,,launcher_multi,,,,,,,,,,,,
1230,8,100,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,5000,,,camo_interpol,challenges_tu,,,launcher_multi,,,,,,,,,,,,
1231,0,10,weapon_launcher,direct_hit_kills,CHALLENGE_MILESTONE_DIRECT_HIT_KILLS,2500,1230,,camo_ardent,challenges_tu,,,launcher_multi,,,,,,,,,,,,
1232,0,1,weapon_launcher,destroy_5_killstreak_vehicle,CHALLENGE_MILESTONE_DESTROY_5_KILLSTREAK,2500,1230,,camo_burnt,challenges_tu,,,launcher_multi,,,,,,,,,,,,
1233,0,1,weapon_launcher,destroy_2_killstreaks_rapidly,CHALLENGE_MILESTONE_DESTROY_2_KILLSTREAKS_RAPIDLY,2500,1230,,camo_bliss,challenges_tu,,,launcher_multi,,,,,,,,,,,,
1234,0,5,weapon_launcher,destroy_aitank_or_setinel,CHALLENGE_MILESTONE_DESTROY_AI_TANK_OR_SENTINEL,2500,1230,,camo_artofwar_battle,challenges_tu,,,launcher_multi,,,,,,,,,,,,
1235,0,10,weapon_launcher,destroy_turret,CHALLENGE_MILESTONE_DESTROY_TURRET,2500,1230,,camo_chameleon,challenges_tu,,,launcher_multi,,,,,,,,,,,,
1236,0,6,weapon_launcher,challenges_tu,CHALLENGE_MASTERY_EXPERT,5000,,,camo_gold,challenges_tu,,em_back_expert_,launcher_multi,,,,,,,1,,,,,
1237,0,7,weapon_launcher,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,launcher_multi_gold,,,launcher_multi,,,,,,,,1,,,,
1238,0,1,global,launcher_multi_gold,CHALLENGE_EMPTY_STRING,0,,,,launcher_multi_for_diamond,,,launcher_multi,,,,,,,,,,,,
1239,0,1,global,secondary_mastery_launcher,CHALLENGE_EMPTY_STRING,0,,,,launcher_multi_for_diamond,,,launcher_multi,,,,,,,,,,,,
1240,0,1,global,launcher_multi_for_diamond,CHALLENGE_EMPTY_STRING,0,654,,,launcher_multi_for_diamond,,,launcher_multi,,,,,,,,,,,,
1241,0,1,global,launcher_multi_for_diamond,CHALLENGE_EMPTY_STRING,0,1238,,,launcher_multi_for_diamond,,,launcher_multi,,,,,,,,,,,,
1242,0,3,global,launcher_multi_for_diamond,CHALLENGE_MASTERY_EXPERT_LAUNCHER,5000,,,camo_diamond,,,,launcher_multi,,,,,,,,,,,,
1243,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_boneglass_gold,,,melee_boneglass,,,,,,,,1,,,,
1244,0,1,global,melee_boneglass_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_boneglass_for_diamond,,,melee_boneglass,,,,,,,,,,,,
1245,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_boneglass_for_diamond,,,melee_boneglass,,,,,,,,,,,,
1246,0,1,global,melee_boneglass_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_boneglass_for_diamond,,,melee_boneglass,,,,,,,,,,,,
1247,0,1,global,melee_boneglass_for_diamond,CHALLENGE_EMPTY_STRING,0,1244,,,melee_boneglass_for_diamond,,,melee_boneglass,,,,,,,,,,,,
1248,0,3,global,melee_boneglass_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_boneglass,,,,,,,,,,,,
1249,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_improvise_gold,,,melee_improvise,,,,,,,,1,,,,
1250,0,1,global,melee_improvise_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_improvise_for_diamond,,,melee_improvise,,,,,,,,,,,,
1251,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_improvise_for_diamond,,,melee_improvise,,,,,,,,,,,,
1252,0,1,global,melee_improvise_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_improvise_for_diamond,,,melee_improvise,,,,,,,,,,,,
1253,0,1,global,melee_improvise_for_diamond,CHALLENGE_EMPTY_STRING,0,1250,,,melee_improvise_for_diamond,,,melee_improvise,,,,,,,,,,,,
1254,0,3,global,melee_improvise_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_improvise,,,,,,,,,,,,
1255,0,7,weapon_pistol,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,pistol_energy_gold,,,pistol_energy,,,,,,,,1,,,,
1256,0,1,global,pistol_energy_gold,CHALLENGE_EMPTY_STRING,0,,,,pistol_energy_for_diamond,,,pistol_energy,,,,,,,,,,,,
1257,0,1,global,secondary_mastery_pistol,CHALLENGE_EMPTY_STRING,0,,,,pistol_energy_for_diamond,,,pistol_energy,,,,,,,,,,,,
1258,0,1,global,pistol_energy_for_diamond,CHALLENGE_EMPTY_STRING,0,649,,,pistol_energy_for_diamond,,,pistol_energy,,,,,,,,,,,,
1259,0,1,global,pistol_energy_for_diamond,CHALLENGE_EMPTY_STRING,0,1256,,,pistol_energy_for_diamond,,,pistol_energy,,,,,,,,,,,,
1260,0,3,global,pistol_energy_for_diamond,CHALLENGE_MASTERY_EXPERT_PISTOL,5000,,,camo_diamond,,,,pistol_energy,,,,,,,,,,,,
1261,0,5,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,250,,,camo_jungletek,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1262,1,10,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,500,,,camo_ash,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1263,2,15,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,750,,,camo_flectarn,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1264,3,20,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,1000,,,camo_heatstroke,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1265,4,30,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,1500,,,camo_snowjob,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1266,5,40,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,2000,,,camo_dante,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1267,6,50,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,2500,,,camo_integer,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1268,7,75,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,3500,,,camo_speed6,,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1269,8,100,weapon_cqb,kill_enemy_one_bullet_shotgun,CHALLENGE_WEAPON_ONE_BULLET_SHOTGUN,5000,,,camo_interpol,challenges_tu,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1270,0,10,weapon_cqb,revenge_kill,CHALLENGE_WEAPON_REVENGE,2500,1269,,camo_ardent,challenges_tu,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1271,0,50,weapon_cqb,noAttKills,CHALLENGE_WEAPON_NOATTACHMENT,2500,1269,,camo_burnt,challenges_tu,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1272,0,50,weapon_cqb,loadedKills,CHALLENGE_WEAPON_LOADEDKILLS,2500,1269,,camo_bliss,challenges_tu,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1273,0,5,weapon_cqb,multikill_2,CHALLENGE_WEAPON_DOUBLEKILL,2500,1269,,camo_artofwar_battle,challenges_tu,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1274,0,5,weapon_cqb,killstreak_5,CHALLENGE_WEAPON_BLOODTHIRSTY,2500,1269,,camo_chameleon,challenges_tu,,,shotgun_energy shotgun_olympia,,,,,,,,,,,,
1275,0,6,weapon_cqb,challenges_tu,CHALLENGE_MASTERY_EXPERT,5000,,,camo_gold,challenges_tu,,em_back_expert_,shotgun_energy shotgun_olympia,,,,,,,1,,,,,
1276,0,7,weapon_cqb,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,shotgun_energy_gold,,,shotgun_energy,,,,,,,,1,,,,
1277,0,1,global,shotgun_energy_gold,CHALLENGE_EMPTY_STRING,0,,,,shotgun_energy_for_diamond,,,shotgun_energy,,,,,,,,,,,,
1278,0,1,global,weapons_mastery_cqb,CHALLENGE_EMPTY_STRING,0,,,,shotgun_energy_for_diamond,,,shotgun_energy,,,,,,,,,,,,
1279,0,1,global,shotgun_energy_for_diamond,CHALLENGE_EMPTY_STRING,0,653,,,shotgun_energy_for_diamond,,,shotgun_energy,,,,,,,,,,,,
1280,0,1,global,shotgun_energy_for_diamond,CHALLENGE_EMPTY_STRING,0,1277,,,shotgun_energy_for_diamond,,,shotgun_energy,,,,,,,,,,,,
1281,0,3,global,shotgun_energy_for_diamond,CHALLENGE_MASTERY_EXPERT_SHOTGUN,5000,,,camo_diamond,,,,shotgun_energy,,,,,,,,,,,,
1282,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_shockbaton_gold,,,melee_shockbaton,,,,,,,,1,,,,
1283,0,1,global,melee_shockbaton_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_shockbaton_for_diamond,,,melee_shockbaton,,,,,,,,,,,,
1284,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_shockbaton_for_diamond,,,melee_shockbaton,,,,,,,,,,,,
1285,0,1,global,melee_shockbaton_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_shockbaton_for_diamond,,,melee_shockbaton,,,,,,,,,,,,
1286,0,1,global,melee_shockbaton_for_diamond,CHALLENGE_EMPTY_STRING,0,1283,,,melee_shockbaton_for_diamond,,,melee_shockbaton,,,,,,,,,,,,
1287,0,3,global,melee_shockbaton_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_shockbaton,,,,,,,,,,,,
1288,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_nunchuks_gold,,,melee_nunchuks,,,,,,,,1,,,,
1289,0,1,global,melee_nunchuks_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_nunchuks_for_diamond,,,melee_nunchuks,,,,,,,,,,,,
1290,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_nunchuks_for_diamond,,,melee_nunchuks,,,,,,,,,,,,
1291,0,1,global,melee_nunchuks_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_nunchuks_for_diamond,,,melee_nunchuks,,,,,,,,,,,,
1292,0,1,global,melee_nunchuks_for_diamond,CHALLENGE_EMPTY_STRING,0,1289,,,melee_nunchuks_for_diamond,,,melee_nunchuks,,,,,,,,,,,,
1293,0,3,global,melee_nunchuks_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_nunchuks,,,,,,,,,,,,
1294,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,ar_peacekeeper_gold,,,ar_peacekeeper,,,,,,,,1,,,,
1295,0,1,global,ar_peacekeeper_gold,CHALLENGE_EMPTY_STRING,0,,,,ar_peacekeeper_for_diamond,,,ar_peacekeeper,,,,,,,,,,,,
1296,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,ar_peacekeeper_for_diamond,,,ar_peacekeeper,,,,,,,,,,,,
1297,0,1,global,ar_peacekeeper_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,ar_peacekeeper_for_diamond,,,ar_peacekeeper,,,,,,,,,,,,
1298,0,1,global,ar_peacekeeper_for_diamond,CHALLENGE_EMPTY_STRING,0,1295,,,ar_peacekeeper_for_diamond,,,ar_peacekeeper,,,,,,,,,,,,
1299,0,3,global,ar_peacekeeper_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_peacekeeper,,,,,,,,,,,,
1300,0,7,weapon_sniper,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,sniper_double_gold,,,sniper_double,,,,,,,,1,,,,
1301,0,1,global,sniper_double_gold,CHALLENGE_EMPTY_STRING,0,,,,sniper_double_for_diamond,,,sniper_double,,,,,,,,,,,,
1302,0,1,global,weapons_mastery_sniper,CHALLENGE_EMPTY_STRING,0,,,,sniper_double_for_diamond,,,sniper_double,,,,,,,,,,,,
1303,0,1,global,sniper_double_for_diamond,CHALLENGE_EMPTY_STRING,0,652,,,sniper_double_for_diamond,,,sniper_double,,,,,,,,,,,,
1304,0,1,global,sniper_double_for_diamond,CHALLENGE_EMPTY_STRING,0,1301,,,sniper_double_for_diamond,,,sniper_double,,,,,,,,,,,,
1305,0,3,global,sniper_double_for_diamond,CHALLENGE_MASTERY_EXPERT_SNIPER,5000,,,camo_diamond,,,,sniper_double,,,,,,,,,,,,
1306,0,5,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,250,,,camo_jungletek,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1307,1,10,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,500,,,camo_ash,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1308,2,15,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,750,,,camo_flectarn,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1309,3,20,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,1000,,,camo_heatstroke,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1310,4,30,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,1500,,,camo_snowjob,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1311,5,40,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,2000,,,camo_dante,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1312,6,50,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,2500,,,camo_integer,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1313,7,75,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,3500,,,camo_speed6,,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1314,8,100,weapon_lmg,headshots,CHALLENGE_WEAPON_HEADSHOTS,5000,,,camo_interpol,challenges_tu,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1315,0,10,weapon_lmg,revenge_kill,CHALLENGE_WEAPON_REVENGE,2500,1314,,camo_ardent,challenges_tu,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1316,0,50,weapon_lmg,noAttKills,CHALLENGE_WEAPON_NOATTACHMENT,2500,1314,,camo_burnt,challenges_tu,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1317,0,50,weapon_lmg,loadedKills,CHALLENGE_WEAPON_LOADEDKILLS,2500,1314,,camo_bliss,challenges_tu,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1318,0,5,weapon_lmg,multikill_2,CHALLENGE_WEAPON_DOUBLEKILL,2500,1314,,camo_artofwar_battle,challenges_tu,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1319,0,5,weapon_lmg,killstreak_5,CHALLENGE_WEAPON_BLOODTHIRSTY,2500,1314,,camo_chameleon,challenges_tu,,,lmg_infinite lmg_rpk,,,,,,,,,,,,
1320,0,6,weapon_lmg,challenges_tu,CHALLENGE_MASTERY_EXPERT,5000,,,camo_gold,challenges_tu,,em_back_expert_,lmg_infinite lmg_rpk,,,,,,,1,,,,,
1321,0,7,weapon_lmg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,lmg_infinite_gold,,,lmg_infinite,,,,,,,,1,,,,
1322,0,1,global,lmg_infinite_gold,CHALLENGE_EMPTY_STRING,0,,,,lmg_infinite_for_diamond,,,lmg_infinite,,,,,,,,,,,,
1323,0,1,global,weapons_mastery_lmg,CHALLENGE_EMPTY_STRING,0,,,,lmg_infinite_for_diamond,,,lmg_infinite,,,,,,,,,,,,
1324,0,1,global,lmg_infinite_for_diamond,CHALLENGE_EMPTY_STRING,0,651,,,lmg_infinite_for_diamond,,,lmg_infinite,,,,,,,,,,,,
1325,0,1,global,lmg_infinite_for_diamond,CHALLENGE_EMPTY_STRING,0,1322,,,lmg_infinite_for_diamond,,,lmg_infinite,,,,,,,,,,,,
1326,0,3,global,lmg_infinite_for_diamond,CHALLENGE_MASTERY_EXPERT_LMG,5000,,,camo_diamond,,,,lmg_infinite,,,,,,,,,,,,
1327,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_boxing_gold,,,melee_boxing,,,,,,,,1,,,,
1328,0,1,global,melee_boxing_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_boxing_for_diamond,,,melee_boxing,,,,,,,,,,,,
1329,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_boxing_for_diamond,,,melee_boxing,,,,,,,,,,,,
1330,0,1,global,melee_boxing_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_boxing_for_diamond,,,melee_boxing,,,,,,,,,,,,
1331,0,1,global,melee_boxing_for_diamond,CHALLENGE_EMPTY_STRING,0,1328,,,melee_boxing_for_diamond,,,melee_boxing,,,,,,,,,,,,
1332,0,3,global,melee_boxing_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_boxing,,,,,,,,,,,,
1333,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_katana_gold,,,melee_katana,,,,,,,,1,,,,
1334,0,1,global,melee_katana_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_katana_for_diamond,,,melee_katana,,,,,,,,,,,,
1335,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_katana_for_diamond,,,melee_katana,,,,,,,,,,,,
1336,0,1,global,melee_katana_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_katana_for_diamond,,,melee_katana,,,,,,,,,,,,
1337,0,1,global,melee_katana_for_diamond,CHALLENGE_EMPTY_STRING,0,1334,,,melee_katana_for_diamond,,,melee_katana,,,,,,,,,,,,
1338,0,3,global,melee_katana_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_katana,,,,,,,,,,,,
1339,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_shovel_gold,,,melee_shovel,,,,,,,,1,,,,
1340,0,1,global,melee_shovel_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_shovel_for_diamond,,,melee_shovel,,,,,,,,,,,,
1341,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_shovel_for_diamond,,,melee_shovel,,,,,,,,,,,,
1342,0,1,global,melee_shovel_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_shovel_for_diamond,,,melee_shovel,,,,,,,,,,,,
1343,0,1,global,melee_shovel_for_diamond,CHALLENGE_EMPTY_STRING,0,1340,,,melee_shovel_for_diamond,,,melee_shovel,,,,,,,,,,,,
1344,0,3,global,melee_shovel_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_shovel,,,,,,,,,,,,
1345,0,7,weapon_smg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,smg_nailgun_gold,,,smg_nailgun,,,,,,,,1,,,,
1346,0,1,global,smg_nailgun_gold,CHALLENGE_EMPTY_STRING,0,,,,smg_nailgun_for_diamond,,,smg_nailgun,,,,,,,,,,,,
1347,0,1,global,weapons_mastery_smg,CHALLENGE_EMPTY_STRING,0,,,,smg_nailgun_for_diamond,,,smg_nailgun,,,,,,,,,,,,
1348,0,1,global,smg_nailgun_for_diamond,CHALLENGE_EMPTY_STRING,0,650,,,smg_nailgun_for_diamond,,,smg_nailgun,,,,,,,,,,,,
1349,0,1,global,smg_nailgun_for_diamond,CHALLENGE_EMPTY_STRING,0,1346,,,smg_nailgun_for_diamond,,,smg_nailgun,,,,,,,,,,,,
1350,0,3,global,smg_nailgun_for_diamond,CHALLENGE_MASTERY_EXPERT_SMG,5000,,,camo_diamond,,,,smg_nailgun,,,,,,,,,,,,
1351,0,7,weapon_special,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,special_discgun_gold,,,special_discgun,,,,,,,,1,,,,
1352,0,1,global,special_discgun_gold,CHALLENGE_EMPTY_STRING,0,,,,special_discgun_for_diamond,,,special_discgun,,,,,,,,,,,,
1353,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,special_discgun_for_diamond,,,special_discgun,,,,,,,,,,,,
1354,0,1,global,special_discgun_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,special_discgun_for_diamond,,,special_discgun,,,,,,,,,,,,
1355,0,1,global,special_discgun_for_diamond,CHALLENGE_EMPTY_STRING,0,1352,,,special_discgun_for_diamond,,,special_discgun,,,,,,,,,,,,
1356,0,3,global,special_discgun_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,special_discgun,,,,,,,,,,,,
1357,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_prosthetic_gold,,,melee_prosthetic,,,,,,,,1,,,,
1358,0,1,global,melee_prosthetic_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_prosthetic_for_diamond,,,melee_prosthetic,,,,,,,,,,,,
1359,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_prosthetic_for_diamond,,,melee_prosthetic,,,,,,,,,,,,
1360,0,1,global,melee_prosthetic_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_prosthetic_for_diamond,,,melee_prosthetic,,,,,,,,,,,,
1361,0,1,global,melee_prosthetic_for_diamond,CHALLENGE_EMPTY_STRING,0,1358,,,melee_prosthetic_for_diamond,,,melee_prosthetic,,,,,,,,,,,,
1362,0,3,global,melee_prosthetic_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_prosthetic,,,,,,,,,,,,
1363,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_chainsaw_gold,,,melee_chainsaw,,,,,,,,1,,,,
1364,0,1,global,melee_chainsaw_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_chainsaw_for_diamond,,,melee_chainsaw,,,,,,,,,,,,
1365,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_chainsaw_for_diamond,,,melee_chainsaw,,,,,,,,,,,,
1366,0,1,global,melee_chainsaw_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_chainsaw_for_diamond,,,melee_chainsaw,,,,,,,,,,,,
1367,0,1,global,melee_chainsaw_for_diamond,CHALLENGE_EMPTY_STRING,0,1364,,,melee_chainsaw_for_diamond,,,melee_chainsaw,,,,,,,,,,,,
