Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
vox_plr_4_quest_step6_1_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_1_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_1_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_1_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_1a,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_1a.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_2,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_2.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_2_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_2_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_2_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_2_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_2a,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_2a.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_3,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_3.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_3_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_3_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_3_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_3_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_3a,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_3a.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_4,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_4.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_4_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_4_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_4_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_4_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_5,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_5.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_5_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_5_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_5_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_5_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_10,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_10.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_10_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_10_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_10_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_10_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_12,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_12.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_12_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_12_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step6_12_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step6_12_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step7_1,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step7_1.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step7_1_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step7_1_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step7_1_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step7_1_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step7_3,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step7_3.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step7_3_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step7_3_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step7_3_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step7_3_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_0,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_0.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_0_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_0_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_0_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_0_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_1,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_1.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_1_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_1_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_1_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_1_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_2,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_2.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_2_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_2_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_2_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_2_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_3,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_3.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_3_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_3_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_3_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_3_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_7,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_7.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_7_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_7_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_7_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_7_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_9,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_9.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_9_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_9_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_9_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_9_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_9b,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_9b.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_9b_f,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_9b_f.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_plr_4_quest_step8_9b_m,,streamed,en\vox\scripted\zombie_moon\plr4\vox_plr_4_quest_step8_9b_m.wav,,,UIN_MOD,,,,,BUS_VOICE,grp_voice,snp_voice,,0,0,90,90,0,1000,1250,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
