Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
cac_wildcard_equip_7,,loaded,uin\cac\cac_grid_equip.wav,,,,,,,,BUS_UI,grp_menu,snp_never_duck,,0,0,83,83,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,no,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
cac_wildcard_equip_8,,loaded,uin\cac\cac_grid_equip.wav,,,,,,,,BUS_UI,grp_menu,snp_never_duck,,0,0,83,83,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,no,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
cac_wildcard_equip_9,,loaded,uin\cac\cac_grid_equip.wav,,,,,,,,BUS_UI,grp_menu,snp_never_duck,,0,0,83,83,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,no,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
cac_wildcard_remove,,loaded,uin\cac\cac_grid_equip.wav,,,,,,,,BUS_UI,grp_menu,snp_never_duck,,0,0,83,83,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,no,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
cac_wpn_cust_exit,,loaded,uin\cac\common\cac_cmn_backout.wav,,,,,,,,BUS_UI,grp_menu,snp_never_duck,,0,0,83,83,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,no,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
cac_wpn_cust_nav,,loaded,uin\cac\cac_slide_dn.wav,,,,,,,,BUS_UI,grp_menu,snp_never_duck,,0,0,80,80,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,no,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_robo_head_frame_10,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\robo_head_frame_10.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_robo_head_frame_1700,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\robo_head_frame_1700.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,66,66,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_1,,loaded,evt\front_end\anims\cac_cp_lobby_idle\frame120.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,83,83,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_2,,loaded,evt\front_end\anims\cac_cp_lobby_idle\frame565.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_3,,loaded,evt\front_end\anims\cac_cp_lobby_idle\frame1340.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_4,,loaded,evt\front_end\anims\cac_cp_lobby_idle\frame1790.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_5,,loaded,evt\front_end\anims\cac_cp_lobby_idle\frame1975.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_6,,loaded,evt\front_end\anims\cac_cp_lobby_idle\frame2145.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_03.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_04.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_05.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_safehouse_randomimp,,loaded,evt\front_end\anims\cac_cp_lobby_idle\distantimp\disant_imp_06.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,back,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_1046,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_1046.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_1070,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_1070.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_1117,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_1117.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_1570,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_1570.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_413,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_413.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_453,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_453.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_500,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_500.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_620,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_620.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_702,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_702.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_spark_frame_839,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\spark_frame_839.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,72,72,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_tool_frame_1447,,streamed,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\tool_frame_1447.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,56,56,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_tool_frame_308,,streamed,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\tool_frame_308.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,56,56,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_tool_grab_frame_183,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\tool_grab_frame_183.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,65,65,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_tool_return_frame_1647,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\tool_return_frame_1647.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,66,66,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_warning_frame_1229,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_work\warning_frame_1229.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,62,62,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_zmb_cmp_zombie,,loaded,evt\front_end\anims\zmb_campaign\zombie_frontend_munch.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,45,0,82,82,800,900,1000,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_desk_vign_type_100,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_type\desk_vign_type_100.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,61,61,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_desk_vign_type_241,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_type\desk_vign_type_241.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,60,60,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_desk_vign_type_401,,loaded,evt\front_end\anims\cac_cp_lobby_idle\desk_vign_type\desk_vign_type_401_long.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,61,61,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_1133_t,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_1133_t.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,66,66,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_1392,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_1392.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_1503,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_1503.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_16,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_16.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_238,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_238.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_373_t,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_373_t.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,66,66,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_641,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_641.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_vign_read_936,,loaded,evt\front_end\anims\cac_cp_lobby_idle\vign_read\vign_read_936.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,800,900,1000,allon,default,allon,default,1,oldest,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mpl_ui_timer_countdown,,loaded,uin\timer\beep\evt_mpl_clock_beep.wav,,,,,,,,BUS_UI,grp_alerts,snp_alerts_gameplay,,0,0,77,77,0,10000,10000,allon,default,allon,default,2,oldest,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,yes,no,no,no,,,,
mus_cp_frontend,,streamed,mus\cp\cp_sh_cairo\mus_safehouse_underscore.wav,,,,,,,,BUS_MUSIC,grp_menu,snp_music,,0,0,76,76,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,100,100,0,1,no,2d,front_mostly,,looping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,500,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_cp_frontend_loop_0,,streamed,mus\front_end\cp\safehouse.wav,,,,,,,,BUS_MUSIC,grp_music,snp_music,,0,0,76,76,0,10000,10000,allon,default,allon,default,1,oldest,8,oldest,0,0,100,100,0,1,no,2d,music_all,,looping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_free_run_loop_0,,streamed,mus\front_end\free_run\mus_free_run.wav,,,,,,,,BUS_MUSIC,grp_music,snp_music,,0,0,84,84,0,10000,10000,allon,default,allon,default,1,oldest,8,oldest,0,0,100,100,0,1,no,2d,music_all,,looping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_load_mp_aerospace_loop_0,,streamed,mus\mp\_load\mp_sector\mus_mp_load.wav,,,,,,,,BUS_MUSIC,grp_music,snp_music,,0,0,74,74,0,10000,10000,allon,default,allon,default,1,oldest,8,oldest,0,0,100,100,0,1,no,2d,music_all,,looping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_load_mp_apartments,,streamed,mus\mp\_level_load\mus_mp_load.wav,,,,,,,,BUS_MUSIC,grp_menu,snp_music,,0,0,74,74,0,10000,10000,allon,default,allon,default,1,oldest,8,oldest,0,0,100,100,0.25,1,no,2d,quad,,looping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,yes,no,2000,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
