Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
bik_infection_load,,streamed,en\load\cp\infection\infection_load_c_m.wav,,,,,bik_infection_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_island_load,,streamed,en\load\zmb\island\zmb_island_intro_c.wav,,,,,bik_island_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_island_load_lr,,streamed,en\load\zmb\island\zmb_island_intro_lr.wav,,,,,bik_island_load_sur,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,95,95,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_island_load_sur,,streamed,en\load\zmb\island\zmb_island_intro_sur.wav,,,,,,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,95,95,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,back,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_lotus_load,,streamed,en\load\cp\lotus\lotus_load_c_f.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_lotus_load,,streamed,en\load\cp\lotus\lotus_load_c_f_s.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_lotus_load,,streamed,en\load\cp\lotus\lotus_load_c_m.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_lotus_load,,streamed,en\load\cp\lotus\lotus_load_c_m_s.wav,,,,,bik_lotus_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_newworld_load,,streamed,en\load\cp\newworld\cp_newworld_load_c_f.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_newworld_load,,streamed,en\load\cp\newworld\cp_newworld_load_c_f.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_newworld_load,,streamed,en\load\cp\newworld\cp_newworld_load_c_m.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_newworld_load,,streamed,en\load\cp\newworld\cp_newworld_load_c_m.wav,,,,,bik_newworld_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_ramses_load,,streamed,en\load\cp\ramses\ramses_load_c_f.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_ramses_load,,streamed,en\load\cp\ramses\ramses_load_c_f.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_ramses_load,,streamed,en\load\cp\ramses\ramses_load_c_m.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_ramses_load,,streamed,en\load\cp\ramses\ramses_load_c_m.wav,,,,,bik_ramses_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_sgen_load,,streamed,en\load\cp\sgen\sgen_load_c_f.wav,,,,,bik_sgen_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_sgen_load,,streamed,en\load\cp\sgen\sgen_load_c_f.wav,,,,,bik_sgen_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_sgen_load,,streamed,en\load\cp\sgen\sgen_load_c_m.wav,,,,,bik_sgen_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_sgen_load,,streamed,en\load\cp\sgen\sgen_load_c_m.wav,,,,,bik_sgen_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_stalingrad_load,,streamed,en\load\zmb\stalingrad\zm_stalingrad_intro_c.wav,,,,,bik_stalingrad_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,95,95,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_vengance_load,,streamed,en\load\cp\vengance\vengeance_load_c_f.wav,,,,,bik_vengance_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_vengance_load,,streamed,en\load\cp\vengance\vengeance_load_c_f.wav,,,,,bik_vengance_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_vengance_load,,streamed,en\load\cp\vengance\vengeance_load_c_m.wav,,,,,bik_vengance_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_vengance_load,,streamed,en\load\cp\vengance\vengeance_load_c_m.wav,,,,,bik_vengance_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie,,streamed,en\load\cp_zm\prologue\zmb_load_fs_c.wav,,,,,bik_cp_fs_loadingmovie_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_aquifer,,streamed,en\load\cp_zm\aquifer\cz_aquifer_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_aquifer,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_biodomes,,streamed,en\load\cp_zm\biodomes\cz_biodomes_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_biodomes,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_blackstation,,streamed,en\load\cp_zm\blackstation\cz_blackstation_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_blackstation,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_coalescence,,streamed,en\load\cp_zm\zurich_coalescence\zc_zurich_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_coalescence,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_infection,,streamed,en\load\cp_zm\infection\cz_infection_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_infection,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_lotus,,streamed,en\load\cp_zm\lotus\cz_lotus_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_lotus,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_lr,,streamed,en\load\cp_zm\prologue\zmb_load_fs_lr.wav,,,,,,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,93,93,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_newworld,,streamed,en\load\cp_zm\newworld\zc_newworld_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_newworld,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_prologue,,streamed,en\load\cp_zm\prologue\cz_prologue_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_prologue,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_ramses,,streamed,en\load\cp_zm\ramses\zc_ramses_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_ramses,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_sgen,,streamed,en\load\cp_zm\sgen\cz_sgen_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_sgen,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zc_fs_load_loadingmovie_veng,,streamed,en\load\cp_zm\vengeance\zc_vengance_load_c.wav,,,,,bik_zc_fs_load_loadingmovie_lr_vengeance,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_factory_load_factoryloadingmovie,,streamed,en\load\zmb\factory\factory_center.wav,,,,,bik_zm_factory_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_factory_load_lfe,,streamed,en\load\zmb\factory\factory_lfe.wav,,,,,,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_factory_load_lr,,streamed,en\load\zmb\factory\factory_front.wav,,,,,bik_zm_factory_load_sur,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,93,93,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_factory_load_sur,,streamed,en\load\zmb\factory\factory_rear.wav,,,,,bik_zm_factory_load_lfe,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,93,93,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,back,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_genesis_outro,,streamed,en\load\zmb\genesis\outro\zmb_genesis_load_c.wav,,,,,bik_zm_genesis_outro_lr,,,BUS_MOVIE,grp_bink,snp_movie,cmn_duck_all_but_movie,0,0,98,98,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_outro_tomb,,streamed,en\load\zmb\tomb\outro\zm_tomb_outro_c.wav,,,,,bik_zm_tomb_outro_lr,,,BUS_MOVIE,grp_bink,snp_never_duck,cmn_duck_all,0,0,98,98,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_theater_outro,,streamed,en\load\zmb\theater\intro\zombie_theater_load_c.wav,,,,,bik_zm_theater_outro_lr,,,BUS_MOVIE,grp_bink,snp_movie,cmn_duck_all_but_movie,0,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_tomb_load,,streamed,en\load\zmb\tomb\intro\zm_tomb_load_c.wav,,,,,bik_zm_tomb_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,100,100,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_tomb_outro_lr,,streamed,en\load\zmb\tomb\outro\zm_tomb_outro_lr.wav,,,,,,,,BUS_MOVIE,grp_bink,snp_never_duck,cmn_duck_all,0,0,99,99,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zm_zod_load_zodloadingmovie,,streamed,en\load\zmb\zod\zod_load_c.wav,,,,,bik_zm_zod_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,0,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zurich_load,,streamed,en\load\cp\zurich\zurich_load_c_all.wav,,,,,bik_zurich_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zurich_load,,streamed,en\load\cp\zurich\zurich_load_c_all.wav,,,,,bik_zurich_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,female,mature,safe,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
bik_zurich_load,,streamed,en\load\cp\zurich\zurich_load_c_all.wav,,,,,bik_zurich_load_lr,,,BUS_MOVIE,grp_bink,snp_movie,,65,0,96,96,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0,1,no,2d,center,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,plr_gender,male,mature,explicit,,,,,no,no,yes,0,2000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
